Annual_ID,Country_ID,Country,Metric,Year,Value
4197,5,Spain,Reverse Investment,2023,110169.61
4198,5,Spain,Between fellow enterprises,2005,86486.17
4199,5,Spain,Between fellow enterprises,2006,111696.09
4200,5,Spain,Between fellow enterprises,2007,145885.11
4201,5,Spain,Between fellow enterprises,2008,137352.44
4202,5,Spain,Between fellow enterprises,2009,149571.74
4203,5,Spain,Between fellow enterprises,2010,163091.23
4204,5,Spain,Between fellow enterprises,2011,149717.17
4205,5,Spain,Between fellow enterprises,2012,160262.24
4206,5,Spain,Between fellow enterprises,2013,153637.26
4207,5,Spain,Between fellow enterprises,2014,140223.69
4208,5,Spain,Between fellow enterprises,2015,118364.55
4209,5,Spain,Between fellow enterprises,2016,114873.71
4210,5,Spain,Between fellow enterprises,2017,133157.08
4211,5,Spain,Between fellow enterprises,2018,116089.26
4212,5,Spain,Between fellow enterprises,2019,112532.1
4213,5,Spain,Between fellow enterprises,2020,128630.76
4214,5,Spain,Between fellow enterprises,2021,132619.53
4215,5,Spain,Between fellow enterprises,2022,131602.44
4216,5,Spain,Between fellow enterprises,2023,144275.43
4217,5,Spain,Portfolio investment,2005,859272.25
4218,5,Spain,Portfolio investment,2006,1270351.86
4219,5,Spain,Portfolio investment,2007,1600084.37
4220,5,Spain,Portfolio investment,2008,1333185.97
4221,5,Spain,Portfolio investment,2009,1538632.83
4222,5,Spain,Portfolio investment,2010,1264344.51
4223,5,Spain,Portfolio investment,2011,1089862.32
4224,5,Spain,Portfolio investment,2012,1042882.79
4225,5,Spain,Portfolio investment,2013,1241995.39
4226,5,Spain,Portfolio investment,2014,1226476.54
4227,5,Spain,Portfolio investment,2015,1148838.7
4228,5,Spain,Portfolio investment,2016,1093646.67
4229,5,Spain,Portfolio investment,2017,1339771.61
4230,5,Spain,Portfolio investment,2018,1236691.6
4231,5,Spain,Portfolio investment,2019,1365532.02
4232,5,Spain,Portfolio investment,2020,1464332.79
4233,5,Spain,Portfolio investment,2021,1404190.68
4234,5,Spain,Portfolio investment,2022,1165991.12
4235,5,Spain,Portfolio investment,2023,1366910.42
4236,5,Spain,Equity and investment fund shares,2005,232810.26
4237,5,Spain,Equity and investment fund shares,2006,323564.51
4238,5,Spain,Equity and investment fund shares,2007,415619.47
4239,5,Spain,Equity and investment fund shares,2008,236788.01
4240,5,Spain,Equity and investment fund shares,2009,320704.93
4241,5,Spain,Equity and investment fund shares,2010,241893.62
4242,5,Spain,Equity and investment fund shares,2011,209975.39
4243,5,Spain,Equity and investment fund shares,2012,236135.66
4244,5,Spain,Equity and investment fund shares,2013,333531.2
4245,5,Spain,Equity and investment fund shares,2014,330802.18
4246,5,Spain,Equity and investment fund shares,2015,315144.9
4247,5,Spain,Equity and investment fund shares,2016,304685.5
4248,5,Spain,Equity and investment fund shares,2017,408118.19
4249,5,Spain,Equity and investment fund shares,2018,323093.81
4250,5,Spain,Equity and investment fund shares,2019,363697.38
4251,5,Spain,Equity and investment fund shares,2020,346513.41
4252,5,Spain,Equity and investment fund shares,2021,353887.67
4253,5,Spain,Equity and investment fund shares,2022,302732.01
4254,5,Spain,Equity and investment fund shares,2023,360226.69
4255,5,Spain,Deposit-taking Corp (excl. CB),2008,74663.31
4256,5,Spain,Deposit-taking Corp (excl. CB),2009,136335.5
4257,5,Spain,Deposit-taking Corp (excl. CB),2010,84462.54
4258,5,Spain,Deposit-taking Corp (excl. CB),2011,65499.81
4259,5,Spain,Deposit-taking Corp (excl. CB),2012,77064.83
4260,5,Spain,Deposit-taking Corp (excl. CB),2013,111006.52
4261,5,Spain,Deposit-taking Corp (excl. CB),2014,114640.18
4262,5,Spain,Deposit-taking Corp (excl. CB),2015,85096.06
4263,5,Spain,Deposit-taking Corp (excl. CB),2016,84523.01
4264,5,Spain,Deposit-taking Corp (excl. CB),2017,122116.32
4265,5,Spain,Deposit-taking Corp (excl. CB),2018,80423.66
4266,5,Spain,Deposit-taking Corp (excl. CB),2019,78732.37
4267,5,Spain,Deposit-taking Corp (excl. CB),2020,61699.82
4268,5,Spain,Deposit-taking Corp (excl. CB),2021,69817.99
4269,5,Spain,Deposit-taking Corp (excl. CB),2022,66356.39
4270,5,Spain,Deposit-taking Corp (excl. CB),2023,89444.23
4271,5,Spain,Other sectors,2008,162124.7
4272,5,Spain,Other sectors,2009,184369.43
4273,5,Spain,Other sectors,2010,157431.08
4274,5,Spain,Other sectors,2011,144475.58
4275,5,Spain,Other sectors,2012,159070.82
4276,5,Spain,Other sectors,2013,222524.68
4277,5,Spain,Other sectors,2014,216163.22
4278,5,Spain,Other sectors,2015,230048.84
4279,5,Spain,Other sectors,2016,220162.49
4280,5,Spain,Other sectors,2017,286001.87
4281,5,Spain,Other sectors,2018,242670.16
4282,5,Spain,Other sectors,2019,284966.14
4283,5,Spain,Other sectors,2020,284813.59
4284,5,Spain,Other sectors,2021,284069.67
4285,5,Spain,Other sectors,2022,236375.63
4286,5,Spain,Other sectors,2023,270782.46
4287,5,Spain,Other Financial Corps.,2013,7640.21
4288,5,Spain,Other Financial Corps.,2014,9031.69
4289,5,Spain,Other Financial Corps.,2015,12117.23
4290,5,Spain,Other Financial Corps.,2016,12902.18
4291,5,Spain,Other Financial Corps.,2017,23031.36
4292,5,Spain,Other Financial Corps.,2018,20276.81
4293,5,Spain,Other Financial Corps.,2019,23570.06
4294,5,Spain,Other Financial Corps.,2020,18795.49
4295,5,Spain,Other Financial Corps.,2021,23428.96
4296,5,Spain,Other Financial Corps.,2022,21834.37
4297,5,Spain,Other Financial Corps.,2023,23989.55
4298,5,Spain,Debt securities,2005,626461.99
4299,5,Spain,Debt securities,2006,946787.35
4300,5,Spain,Debt securities,2007,1184464.91
4301,5,Spain,Debt securities,2008,1096397.96
4302,5,Spain,Debt securities,2009,1217927.9
4303,5,Spain,Debt securities,2010,1022450.89
4304,5,Spain,Debt securities,2011,879886.94
4305,5,Spain,Debt securities,2012,806747.13
4306,5,Spain,Debt securities,2013,908464.2
4307,5,Spain,Debt securities,2014,895674.35
4308,5,Spain,Debt securities,2015,833693.8
4309,5,Spain,Debt securities,2016,788961.17
4310,5,Spain,Debt securities,2017,931652.22
4311,5,Spain,Debt securities,2018,913598.94
4312,5,Spain,Debt securities,2019,1001834.64
4313,5,Spain,Debt securities,2020,1117819.38
4314,5,Spain,Debt securities,2021,1050303.02
4315,5,Spain,Debt securities,2022,863259.11
4316,5,Spain,Debt securities,2023,1006683.73
4317,5,Spain,Deposit-taking Corp (excl. CB),2008,363836.31
4318,5,Spain,Deposit-taking Corp (excl. CB),2009,396463.2
4319,5,Spain,Deposit-taking Corp (excl. CB),2010,331142.43
4320,5,Spain,Deposit-taking Corp (excl. CB),2011,280023.25
4321,5,Spain,Deposit-taking Corp (excl. CB),2012,212588.33
4322,5,Spain,Deposit-taking Corp (excl. CB),2013,208273.06
4323,5,Spain,Deposit-taking Corp (excl. CB),2014,186786.86
4324,5,Spain,Deposit-taking Corp (excl. CB),2015,159177.74
4325,5,Spain,Deposit-taking Corp (excl. CB),2016,139987.64
4326,5,Spain,Deposit-taking Corp (excl. CB),2017,204414.69
4327,5,Spain,Deposit-taking Corp (excl. CB),2018,198243.01
4328,5,Spain,Deposit-taking Corp (excl. CB),2019,217375.65
4329,5,Spain,Deposit-taking Corp (excl. CB),2020,241695.75
4330,5,Spain,Deposit-taking Corp (excl. CB),2021,244134.2
4331,5,Spain,Deposit-taking Corp (excl. CB),2022,225312.85
4332,5,Spain,Deposit-taking Corp (excl. CB),2023,274620.13
4333,5,Spain,General government,2005,230351.76
4334,5,Spain,General government,2006,259063.12
4335,5,Spain,General government,2007,261914.56
4336,5,Spain,General government,2008,293434.38
4337,5,Spain,General government,2009,394096.3
4338,5,Spain,General government,2010,343384.69
4339,5,Spain,General government,2011,310083.14
4340,5,Spain,General government,2012,315744.29
4341,5,Spain,General government,2013,440579.7
4342,5,Spain,General government,2014,480399.94
4343,5,Spain,General government,2015,494802.17
4344,5,Spain,General government,2016,484294.65
4345,5,Spain,General government,2017,574814.9
4346,5,Spain,General government,2018,583897.33
4347,5,Spain,General government,2019,646911.01
4348,5,Spain,General government,2020,722588.88
4349,5,Spain,General government,2021,655769.74
4350,5,Spain,General government,2022,518219.34
4351,5,Spain,General government,2023,605050.49
4352,5,Spain,Other sectors,2005,200943.02
4353,5,Spain,Other sectors,2006,368626.98
4354,5,Spain,Other sectors,2007,506792.51
4355,5,Spain,Other sectors,2008,439127.28
4356,5,Spain,Other sectors,2009,427368.4
4357,5,Spain,Other sectors,2010,347923.76
4358,5,Spain,Other sectors,2011,289780.55
4359,5,Spain,Other sectors,2012,278414.51
4360,5,Spain,Other sectors,2013,259612.82
4361,5,Spain,Other sectors,2014,228487.55
4362,5,Spain,Other sectors,2015,179713.89
4363,5,Spain,Other sectors,2016,164677.83
4364,5,Spain,Other sectors,2017,152422.63
4365,5,Spain,Other sectors,2018,131457.45
4366,5,Spain,Other sectors,2019,137546.85
4367,5,Spain,Other sectors,2020,153534.75
4368,5,Spain,Other sectors,2021,150399.09
4369,5,Spain,Other sectors,2022,119727.98
4370,5,Spain,Other sectors,2023,127013.12
4371,5,Spain,Other Financial Corps.,2013,164897.61
4372,5,Spain,Other Financial Corps.,2014,138838.41
4373,5,Spain,Other Financial Corps.,2015,101972
4374,5,Spain,Other Financial Corps.,2016,91033.13
4375,5,Spain,Other Financial Corps.,2017,66390.85
4376,5,Spain,Other Financial Corps.,2018,49409.04
4377,5,Spain,Other Financial Corps.,2019,43194.73
4378,5,Spain,Other Financial Corps.,2020,46805.28
4379,5,Spain,Other Financial Corps.,2021,41798.6
4380,5,Spain,Other Financial Corps.,2022,35547.64
4381,5,Spain,Other Financial Corps.,2023,37025.24
4382,5,Spain,Financial Derivatives,2006,56063.37
4383,5,Spain,Financial Derivatives,2007,93459.21
4384,5,Spain,Financial Derivatives,2008,158691.38
4385,5,Spain,Financial Derivatives,2009,113084.22
4386,5,Spain,Financial Derivatives,2010,123543.72
4387,5,Spain,Financial Derivatives,2011,173919.57
4388,5,Spain,Financial Derivatives,2012,200924.83
4389,5,Spain,Financial Derivatives,2013,137933.44
4390,5,Spain,Financial Derivatives,2014,150813.07
4391,5,Spain,Financial Derivatives,2015,123234.31
4392,5,Spain,Financial Derivatives,2016,115785.51
4393,5,Spain,Financial Derivatives,2017,113049.62
4394,5,Spain,Financial Derivatives,2018,105909.07
4395,5,Spain,Financial Derivatives,2019,108663.11
4396,5,Spain,Financial Derivatives,2020,121611.75
4397,5,Spain,Financial Derivatives,2021,103477.73
4398,5,Spain,Financial Derivatives,2022,117352.67
4399,5,Spain,Financial Derivatives,2023,105334.13
4400,5,Spain,Other investment,2005,624113.23
4401,5,Spain,Other investment,2006,727620.54
4402,5,Spain,Other investment,2007,935492.69
4403,5,Spain,Other investment,2008,1017216.78
4404,5,Spain,Other investment,2009,1054340.57
4405,5,Spain,Other investment,2010,1016592.85
4406,5,Spain,Other investment,2011,1132144.4
4407,5,Spain,Other investment,2012,1201337.07
4408,5,Spain,Other investment,2013,1056661.52
4409,5,Spain,Other investment,2014,944151.14
4410,5,Spain,Other investment,2015,891140.14
4411,5,Spain,Other investment,2016,931850.84
4412,5,Spain,Other investment,2017,1119800.37
4413,5,Spain,Other investment,2018,1114972.99
4414,5,Spain,Other investment,2019,1091417.39
4415,5,Spain,Other investment,2020,1308977.94
4416,5,Spain,Other investment,2021,1292310.11
4417,5,Spain,Other investment,2022,1316710.91
4418,5,Spain,Other investment,2023,1352799.55
4419,5,Spain,Other equity,2012,816.71
4420,5,Spain,Other equity,2013,951.58
4421,5,Spain,Other equity,2014,727.25
4422,5,Spain,Other equity,2015,28.31
4423,5,Spain,Other equity,2016,16.87
4424,5,Spain,Other equity,2017,19.19
4425,5,Spain,Other equity,2018,18.32
4426,5,Spain,Other equity,2019,47.18
4427,5,Spain,Other equity,2020,41.72
4428,5,Spain,Other equity,2021,67.96
4429,5,Spain,Other equity,2022,76.8
4430,5,Spain,Other equity,2023,72.93
4431,5,Spain,Special drawing rights,2005,427.07
4432,5,Spain,Special drawing rights,2006,449.52
4433,5,Spain,Special drawing rights,2007,472.19
4434,5,Spain,Special drawing rights,2008,460.24
4435,5,Spain,Special drawing rights,2009,4432.73
4436,5,Spain,Special drawing rights,2010,4354.54
4437,5,Spain,Special drawing rights,2011,4341.05
4438,5,Spain,Special drawing rights,2012,4345.73
4439,5,Spain,Special drawing rights,2013,4354.44
4440,5,Spain,Special drawing rights,2014,4096.58
4441,5,Spain,Special drawing rights,2015,3918.23
4442,5,Spain,Special drawing rights,2016,3801.17
4443,5,Spain,Special drawing rights,2017,4026.82
4444,5,Spain,Special drawing rights,2018,3932.54
4445,5,Spain,Special drawing rights,2019,3910.02
4446,5,Spain,Special drawing rights,2020,4072.44
4447,5,Spain,Special drawing rights,2021,16748.81
4448,5,Spain,Special drawing rights,2022,15926.08
4449,5,Spain,Special drawing rights,2023,16055.63
4450,5,Spain,Other debt instruments,2005,623686.16
4451,5,Spain,Other debt instruments,2006,727171.01
4452,5,Spain,Other debt instruments,2007,935020.51
4453,5,Spain,Other debt instruments,2008,1016756.54
4454,5,Spain,Other debt instruments,2009,1049907.84
4455,5,Spain,Other debt instruments,2010,1012238.31
4456,5,Spain,Other debt instruments,2011,1127803.35
4457,5,Spain,Other debt instruments,2012,1196174.64
4458,5,Spain,Other debt instruments,2013,1051355.51
4459,5,Spain,Other debt instruments,2014,939327.32
4460,5,Spain,Other debt instruments,2015,887193.61
4461,5,Spain,Other debt instruments,2016,928032.8
4462,5,Spain,Other debt instruments,2017,1115754.36
4463,5,Spain,Other debt instruments,2018,1111022.13
4464,5,Spain,Other debt instruments,2019,1087460.19
4465,5,Spain,Other debt instruments,2020,1304863.78
4466,5,Spain,Other debt instruments,2021,1275493.35
4467,5,Spain,Other debt instruments,2022,1300708.03
4468,5,Spain,Other debt instruments,2023,1336670.99
4469,5,Spain,Central bank,2005,28069.78
4470,5,Spain,Central bank,2006,32128.22
4471,5,Spain,Central bank,2007,31582.43
4472,5,Spain,Central bank,2008,58949.63
4473,5,Spain,Central bank,2009,59640.84
4474,5,Spain,Central bank,2010,68577.79
4475,5,Spain,Central bank,2011,226898.3
4476,5,Spain,Central bank,2012,449056.47
4477,5,Spain,Central bank,2013,299004.05
4478,5,Spain,Central bank,2014,258989.38
4479,5,Spain,Central bank,2015,313948.42
4480,5,Spain,Central bank,2016,397357.75
4481,5,Spain,Central bank,2017,522245.98
4482,5,Spain,Central bank,2018,550499.97
4483,5,Spain,Central bank,2019,535430.41
4484,5,Spain,Central bank,2020,723998.82
4485,5,Spain,Central bank,2021,704477.2
4486,5,Spain,Central bank,2022,657586.63
4487,5,Spain,Central bank,2023,571205.44
4488,5,Spain,Deposit-taking Corp (excl. CB),2005,452359.5
4489,5,Spain,Deposit-taking Corp (excl. CB),2006,501179.08
4490,5,Spain,Deposit-taking Corp (excl. CB),2007,650213.32
4491,5,Spain,Deposit-taking Corp (excl. CB),2008,702638.71
4492,5,Spain,Deposit-taking Corp (excl. CB),2009,731343.64
4493,5,Spain,Deposit-taking Corp (excl. CB),2010,683682.76
4494,5,Spain,Deposit-taking Corp (excl. CB),2011,638264.05
4495,5,Spain,Deposit-taking Corp (excl. CB),2012,436697.65
4496,5,Spain,Deposit-taking Corp (excl. CB),2013,414964.29
4497,5,Spain,Deposit-taking Corp (excl. CB),2014,379497.31
4498,5,Spain,Deposit-taking Corp (excl. CB),2015,318195.44
4499,5,Spain,Deposit-taking Corp (excl. CB),2016,288830.78
4500,5,Spain,Deposit-taking Corp (excl. CB),2017,324241.55
4501,5,Spain,Deposit-taking Corp (excl. CB),2018,293950.13
4502,5,Spain,Deposit-taking Corp (excl. CB),2019,291479.61
4503,5,Spain,Deposit-taking Corp (excl. CB),2020,285138.77
4504,5,Spain,Deposit-taking Corp (excl. CB),2021,268119.27
4505,5,Spain,Deposit-taking Corp (excl. CB),2022,355536.18
4506,5,Spain,Deposit-taking Corp (excl. CB),2023,474508
4507,5,Spain,General government,2005,21908.21
4508,5,Spain,General government,2006,25971.24
4509,5,Spain,General government,2007,31417.56
4510,5,Spain,General government,2008,33910.16
4511,5,Spain,General government,2009,41780.28
4512,5,Spain,General government,2010,48481.34
4513,5,Spain,General government,2011,50393.52
4514,5,Spain,General government,2012,122407.34
4515,5,Spain,General government,2013,136791.55
4516,5,Spain,General government,2014,127282.6
4517,5,Spain,General government,2015,104093.87
4518,5,Spain,General government,2016,99210.84
4519,5,Spain,General government,2017,107595.2
4520,5,Spain,General government,2018,92406.08
4521,5,Spain,General government,2019,88448.65
4522,5,Spain,General government,2020,107277.99
4523,5,Spain,General government,2021,127988.33
4524,5,Spain,General government,2022,123096.31
4525,5,Spain,General government,2023,116061.47
4526,5,Spain,Other sectors,2005,67724.22
4527,5,Spain,Other sectors,2006,96924.62
4528,5,Spain,Other sectors,2007,131801.53
4529,5,Spain,Other sectors,2008,141175.44
4530,5,Spain,Other sectors,2009,141900.54
4531,5,Spain,Other sectors,2010,139477.9
4532,5,Spain,Other sectors,2011,141553.95
4533,5,Spain,Other sectors,2012,144697.28
4534,5,Spain,Other sectors,2013,193345.68
4535,5,Spain,Other sectors,2014,165356.78
4536,5,Spain,Other sectors,2015,144418.23
4537,5,Spain,Other sectors,2016,135521.42
4538,5,Spain,Other sectors,2017,151813.39
4539,5,Spain,Other sectors,2018,165597.92
4540,5,Spain,Other sectors,2019,161529.19
4541,5,Spain,Other sectors,2020,174851.93
4542,5,Spain,Other sectors,2021,161165.58
4543,5,Spain,Other sectors,2022,150374.6
4544,5,Spain,Other sectors,2023,160344.34
4545,5,Spain,Other Financial Corps.,2013,12676.69
4546,5,Spain,Other Financial Corps.,2014,11930.96
4547,5,Spain,Other Financial Corps.,2015,12805.29
4548,5,Spain,Other Financial Corps.,2016,11407.47
4549,5,Spain,Other Financial Corps.,2017,10848.87
4550,5,Spain,Other Financial Corps.,2018,30578.37
4551,5,Spain,Other Financial Corps.,2019,21219.9
4552,5,Spain,Other Financial Corps.,2020,25185
4553,5,Spain,Other Financial Corps.,2021,22389.24
4554,5,Spain,Other Financial Corps.,2022,16844.81
4555,5,Spain,Other Financial Corps.,2023,15977.2
4556,5,Spain,Net international investment position,2005,-698606
4557,5,Spain,Net international investment position,2006,-966949.31
4558,5,Spain,Net international investment position,2007,-1350588.82
4559,5,Spain,Net international investment position,2008,-1318408.78
4560,5,Spain,Net international investment position,2009,-1503728.26
4561,5,Spain,Net international investment position,2010,-1303862.46
4562,5,Spain,Net international investment position,2011,-1290482.73
4563,5,Spain,Net international investment position,2012,-1233557.73
4564,5,Spain,Net international investment position,2013,-1306771.49
4565,5,Spain,Net international investment position,2014,-1200557.66
4566,5,Spain,Net international investment position,2015,-1038359.53
4567,5,Spain,Net international investment position,2016,-997825.81
4568,5,Spain,Net international investment position,2017,-1183934.7
4569,5,Spain,Net international investment position,2018,-1082426.43
4570,5,Spain,Net international investment position,2019,-1013510.34
4571,5,Spain,Net international investment position,2020,-1159882.78
4572,5,Spain,Net international investment position,2021,-971356.79
4573,5,Spain,Net international investment position,2022,-845799.3
4574,5,Spain,Net international investment position,2023,-855201.19
4575,2,Switzerland,Assets,2005,2130178.69
4576,2,Switzerland,Assets,2006,2561228.79
4577,2,Switzerland,Assets,2007,3328809.96
4578,2,Switzerland,Assets,2008,3026251.18
4579,2,Switzerland,Assets,2009,3294867.31
4580,2,Switzerland,Assets,2010,3674488.93
4581,2,Switzerland,Assets,2011,3800786.46
4582,2,Switzerland,Assets,2012,4189608.39
4583,2,Switzerland,Assets,2013,4360496.47
4584,2,Switzerland,Assets,2014,4235740.55
4585,2,Switzerland,Assets,2015,4365168.35
4586,2,Switzerland,Assets,2016,4768130.89
4587,2,Switzerland,Assets,2017,5287015.2
4588,2,Switzerland,Assets,2018,5123120.89
4589,2,Switzerland,Assets,2019,5491640.51
4590,2,Switzerland,Assets,2020,6085473.32
4591,2,Switzerland,Assets,2021,6201550.07
4592,2,Switzerland,Assets,2022,5700749.02
4593,2,Switzerland,Assets,2023,5930303.12
4594,2,Switzerland,Direct investment,2005,492889.16
4595,2,Switzerland,Direct investment,2006,659384.88
4596,2,Switzerland,Direct investment,2007,824172.21
4597,2,Switzerland,Direct investment,2008,892029
4598,2,Switzerland,Direct investment,2009,1067991.6
4599,2,Switzerland,Direct investment,2010,1283706.49
4600,2,Switzerland,Direct investment,2011,1359114.42
4601,2,Switzerland,Direct investment,2012,1467876.76
4602,2,Switzerland,Direct investment,2013,1458642.59
4603,2,Switzerland,Direct investment,2014,1433919.8
4604,2,Switzerland,Direct investment,2015,1559071.24
4605,2,Switzerland,Direct investment,2016,1782832.86
4606,2,Switzerland,Direct investment,2017,1949351.05
4607,2,Switzerland,Direct investment,2018,1982292.6
4608,2,Switzerland,Direct investment,2019,2129540.15
4609,2,Switzerland,Direct investment,2020,2288539.84
4610,2,Switzerland,Direct investment,2021,2188042.16
4611,2,Switzerland,Direct investment,2022,2072077.56
4612,2,Switzerland,Direct investment,2023,2196726.55
4613,2,Switzerland,Equity and investment fund shares,2005,411531.25
4614,2,Switzerland,Equity and investment fund shares,2006,519100.6
4615,2,Switzerland,Equity and investment fund shares,2007,624128.94
4616,2,Switzerland,Equity and investment fund shares,2008,668913.84
4617,2,Switzerland,Equity and investment fund shares,2009,809947.93
4618,2,Switzerland,Equity and investment fund shares,2010,988875.18
4619,2,Switzerland,Equity and investment fund shares,2011,1027134.62
4620,2,Switzerland,Equity and investment fund shares,2012,1114046.52
4621,2,Switzerland,Equity and investment fund shares,2013,1096745.11
4622,2,Switzerland,Equity and investment fund shares,2014,968108.57
4623,2,Switzerland,Equity and investment fund shares,2015,1054790.67
4624,2,Switzerland,Equity and investment fund shares,2016,1220181.76
4625,2,Switzerland,Equity and investment fund shares,2017,1346827.89
4626,2,Switzerland,Equity and investment fund shares,2018,1374819.2
4627,2,Switzerland,Equity and investment fund shares,2019,1424036.78
4628,2,Switzerland,Equity and investment fund shares,2020,1609636.45
4629,2,Switzerland,Equity and investment fund shares,2021,1490732.56
4630,2,Switzerland,Equity and investment fund shares,2022,1408999.96
4631,2,Switzerland,Equity and investment fund shares,2023,1528224.08
4632,2,Switzerland,Direct Investor,2005,411531.25
4633,2,Switzerland,Direct Investor,2006,519100.6
4634,2,Switzerland,Direct Investor,2007,624128.94
4635,2,Switzerland,Direct Investor,2008,668913.84
4636,2,Switzerland,Direct Investor,2009,809947.93
4637,2,Switzerland,Direct Investor,2010,988875.18
4638,2,Switzerland,Direct Investor,2011,1027134.62
4639,2,Switzerland,Direct Investor,2012,1114046.52
4640,2,Switzerland,Direct Investor,2013,1096745.11
4641,2,Switzerland,Direct Investor,2014,968108.57
4642,2,Switzerland,Direct Investor,2015,1054790.67
4643,2,Switzerland,Direct Investor,2016,1220181.76
4644,2,Switzerland,Direct Investor,2017,1346827.89
4645,2,Switzerland,Direct Investor,2018,1374819.2
4646,2,Switzerland,Direct Investor,2019,1424036.78
4647,2,Switzerland,Direct Investor,2020,1609636.45
4648,2,Switzerland,Direct Investor,2021,1490732.56
4649,2,Switzerland,Direct Investor,2022,1408999.96
4650,2,Switzerland,Direct Investor,2023,1528224.08
4651,2,Switzerland,Debt instruments,2005,81357.91
4652,2,Switzerland,Debt instruments,2006,140284.27
4653,2,Switzerland,Debt instruments,2007,200043.27
4654,2,Switzerland,Debt instruments,2008,223115.16
4655,2,Switzerland,Debt instruments,2009,258043.67
4656,2,Switzerland,Debt instruments,2010,294831.31
4657,2,Switzerland,Debt instruments,2011,331979.81
4658,2,Switzerland,Debt instruments,2012,353830.24
4659,2,Switzerland,Debt instruments,2013,361897.48
4660,2,Switzerland,Debt instruments,2014,465811.24
4661,2,Switzerland,Debt instruments,2015,504280.58
4662,2,Switzerland,Debt instruments,2016,562651.1
4663,2,Switzerland,Debt instruments,2017,602523.16
4664,2,Switzerland,Debt instruments,2018,607473.4
4665,2,Switzerland,Debt instruments,2019,705503.38
4666,2,Switzerland,Debt instruments,2020,678903.39
4667,2,Switzerland,Debt instruments,2021,697309.59
4668,2,Switzerland,Debt instruments,2022,663077.6
4669,2,Switzerland,Debt instruments,2023,668502.47
4670,2,Switzerland,Direct Investor,2005,56696.11
4671,2,Switzerland,Direct Investor,2006,108248.79
4672,2,Switzerland,Direct Investor,2007,110459.8
4673,2,Switzerland,Direct Investor,2008,140010.72
4674,2,Switzerland,Direct Investor,2009,162517.03
4675,2,Switzerland,Direct Investor,2010,188533.42
4676,2,Switzerland,Direct Investor,2011,208625.15
4677,2,Switzerland,Direct Investor,2012,218157.43
4678,2,Switzerland,Direct Investor,2013,229324.85
4679,2,Switzerland,Direct Investor,2014,301632.59
4680,2,Switzerland,Direct Investor,2015,330776.07
4681,2,Switzerland,Direct Investor,2016,367299.16
4682,2,Switzerland,Direct Investor,2017,355118.95
4683,2,Switzerland,Direct Investor,2018,351323.01
4684,2,Switzerland,Direct Investor,2019,365768.15
4685,2,Switzerland,Direct Investor,2020,406221.95
4686,2,Switzerland,Direct Investor,2021,424186.86
4687,2,Switzerland,Direct Investor,2022,396583.09
4688,2,Switzerland,Direct Investor,2023,375111.57
4689,2,Switzerland,Reverse Investment,2005,24661.8
4690,2,Switzerland,Reverse Investment,2006,32035.48
4691,2,Switzerland,Reverse Investment,2007,89583.47
4692,2,Switzerland,Reverse Investment,2008,83104.45
4693,2,Switzerland,Reverse Investment,2009,95526.64
4694,2,Switzerland,Reverse Investment,2010,106297.89
4695,2,Switzerland,Reverse Investment,2011,123354.66
4696,2,Switzerland,Reverse Investment,2012,135672.81
4697,2,Switzerland,Reverse Investment,2013,132572.63
4698,2,Switzerland,Reverse Investment,2014,55356.74
4699,2,Switzerland,Reverse Investment,2015,60022.65
4700,2,Switzerland,Reverse Investment,2016,79846.02
4701,2,Switzerland,Reverse Investment,2017,79829.81
4702,2,Switzerland,Reverse Investment,2018,68975.93
4703,2,Switzerland,Reverse Investment,2019,148031.87
4704,2,Switzerland,Reverse Investment,2020,88321.21
4705,2,Switzerland,Reverse Investment,2021,63695.45
4706,2,Switzerland,Reverse Investment,2022,76602.31
4707,2,Switzerland,Reverse Investment,2023,67474.67
4708,2,Switzerland,Between fellow enterprises,2014,108821.91
4709,2,Switzerland,Between fellow enterprises,2015,113481.86
4710,2,Switzerland,Between fellow enterprises,2016,115505.92
4711,2,Switzerland,Between fellow enterprises,2017,167574.4
4712,2,Switzerland,Between fellow enterprises,2018,187174.45
4713,2,Switzerland,Between fellow enterprises,2019,191703.36
4714,2,Switzerland,Between fellow enterprises,2020,184360.24
4715,2,Switzerland,Between fellow enterprises,2021,209427.29
4716,2,Switzerland,Between fellow enterprises,2022,189892.21
4717,2,Switzerland,Between fellow enterprises,2023,225916.24
4718,2,Switzerland,Portfolio investment,2005,765554.67
4719,2,Switzerland,Portfolio investment,2006,933925.89
4720,2,Switzerland,Portfolio investment,2007,1129604.78
4721,2,Switzerland,Portfolio investment,2008,952258.97
4722,2,Switzerland,Portfolio investment,2009,1118746.57
4723,2,Switzerland,Portfolio investment,2010,1160184.34
4724,2,Switzerland,Portfolio investment,2011,1120962.84
4725,2,Switzerland,Portfolio investment,2012,1225646.12
4726,2,Switzerland,Portfolio investment,2013,1299104.3
4727,2,Switzerland,Portfolio investment,2014,1252067.66
4728,2,Switzerland,Portfolio investment,2015,1230585.88
4729,2,Switzerland,Portfolio investment,2016,1260888.55
4730,2,Switzerland,Portfolio investment,2017,1410210.34
4731,2,Switzerland,Portfolio investment,2018,1311824.61
4732,2,Switzerland,Portfolio investment,2019,1476168.76
4733,2,Switzerland,Portfolio investment,2020,1686479.71
4734,2,Switzerland,Portfolio investment,2021,1789077.98
4735,2,Switzerland,Portfolio investment,2022,1571252.38
